Participant = 28
precl,precr,presl,presr,poscl,poscr,possl,possr,intl,intr
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057000000000000002,0.34499999999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057133303702690694,0.33993380970289583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057266607405381385,0.33486761940579163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05739991110807207,0.32980142910868748
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057533214810762762,0.327198194810079
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057666518513453453,0.3319977435125987
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057799822216144145,0.33679729221511845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057933125918834837,0.3415968409176382
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062517214263735521,0.34546446032342981
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071581866046702455,0.34839751786385859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08064651782966939,0.3513305754042873
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089711169612636338,0.35426363294471608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098775821395603258,0.35420120345994732
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10784047317857021,0.35313463708160958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11690512496153714,0.3520680707032719
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12596977674450408,0.35100150432493415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12533570378474479,0.35073373448664907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12466918527129132,0.35046709289206468
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12400266675783787,0.35020045129748023
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12333614824438442,0.35006619029710417
